	Unnamed: 0.1	PhraseId	SentenceId	Phrase	Sentiment
1431	14449	54992.0	2740	one unassum film sneak up stay long left theatr	3.0
1432	14451	110570.0	5861	loud lowbudget tire formula film arriv	0.0
1433	14461	56548.0	2840	plot twist verg bizarr film wind down	2.0
1434	14468	48311.0	2358	nt know whi steven seagal consid star whi keep cast in action film none ever ani good make ani money	0.0
1435	14469	132902.0	7166	not too much anyth	1.0
1436	14483	51508.0	2537	quiet american nt bad film one could easili wait pay per view dollar	1.0
1437	14491	120554.0	6447	film ha nearli termin case cute neither funni charm think	0.5
1438	14511	49100.0	2399	even ring ha familiar ring still unusu crafti intellig hollywood horror	3.0
1439	14514	148626.0	8086	illiter often inert scifi action thriller	1.0
1440	14519	149293.0	8124	pictur run mere 84 minut no glanc	2.5
1441	14528	148827.0	8097	zippi 96 minut mediocr special effect hoari dialogu flux accent worst sillylook morlock	1.0
1442	14537	57090.0	2876	godard use hi charact not too glorifi term art thing mouthpiec visual motif blank	1.0
1443	14544	37563.0	1785	delight minor pastri movi	3.5
1444	14560	29707.0	1376	go girl right down realiti drain	1.5
1445	14569	86352.0	4471	work filmmak ha secret buri heart hi stori know take time reveal	4.0
1446	14571	128810.0	6929	part target audienc cheer	3.0
1447	14581	12627.0	543	set thi romant comedi apart hollywood romant comedi	2.5
1448	14591	6197.0	246	work artist one whose view america histori awkward human life gener deep	3.333333333333333
1449	14599	117558.0	6274	film make strong argument regard social statu america indigen peopl realli onli exist tri eke out emot tug heart one fail get	1.5
1450	14600	76501.0	3932	gorgeou film vivid color music life	4.0
1451	14624	151896.0	8288	renner carri much film creepi deadon perform	4.0
1452	14629	148635.0	8087	compar usual somber festiv entri davi highli person brand romant comedi tart smart breath fresh air	3.0
1453	14635	133266.0	7190	get comedi settl	1.6666666666666667
1454	14640	60608.0	3061	reign	2.5
1455	14650	18761.0	824	thi orang ha juic far freshsqueez	1.0
1456	14658	150989.0	8231	though import polit documentari thi doe not realli make case kissing tri war crimin	1.0
1457	14665	93942.0	4902	princess sorvino glide grace male persona femal without miss beat	3.0
1458	14666	120444.0	6440	highest perform attract without memor	3.0
1459	14693	136838.0	7401	mess feel less like bad cinema like stuck in dark pit nightmar bad cinema	0.5
1460	14698	62089.0	3139	deeper direct connect women one span time reveal mean	2.333333333333333
1461	14726	146159.0	7948	act light great scare good surpris end	4.0
1462	14734	150394.0	8194	doe nt take rocket scientist figur out thi mormon famili movi sappi preachi one	0.3333333333333333
1463	14742	153888.0	8407	termin brain dead product	0.0
1464	14745	80117.0	4128	result howev wellintent iron sort dispos kitchensink homag illustr whi whole often less sum part in today hollywood	0.0
1465	14754	71371.0	3641	one in three gag in white intermitt wise script hit mark rest pad unashamedli appropri teenexploit playbook	1.0
1466	14786	41843.0	2014	tri cram too mani ingredi one small pot	1.0
1467	14834	142937.0	7759	boil down transpar hypocrit work feel though tri set women liber movement back 20 year	0.3333333333333333
1468	14837	46223.0	2250	show studio firmli believ peopl lost abil think forgiv ani shoddi product long littl girlongirl action	0.0
1469	14842	39992.0	1913	warmedov hash	2.0
1470	14875	97581.0	5105	element in place great film noir director georg hickenloop approach materi too upbeat	1.0
1471	14889	116277.0	6198	one worst film 2002	0.5
1472	14900	51353.0	2529	thi strenuous unfunni showtim deserv hook	0.0
1473	14902	8610.0	358	script snazzi dialogu establish realist atmospher involv us in unfold crisi lazi plot ensur littl emot invest pay	2.0
1474	14920	72842.0	3720	wa unabl reproduc special spark charact made first film delight	1.0
1475	14936	74791.0	3834	deliv monologu manag incorpor horror absurd situat in wellbalanc fashion	3.5
1476	14937	10276.0	432	paul bettani play malcolm mcdowel	2.0
1477	14943	48835.0	2384	stick head up breath fresh air	2.333333333333333
1478	14947	1523.0	56	lead perform oscars	4.0
1479	14969	104375.0	5507	deliv sexi razzledazzl everyon especi movi music fan ha hope	3.5
1480	14970	103668.0	5468	mib ii succe due rapidfir deliveri enough inspir leviti ca nt dismiss mindless	3.0
1481	14974	62651.0	3169	sluggish tonal uneven	0.5
1482	15006	52119.0	2573	expect no major discoveri ani stylish sizzl film sit squar convict touch good sens experi women	3.0
1483	15011	60212.0	3039	spontan chateau sens lighthearted make attract throughout	3.0
1484	15012	262.0	10	could hate reason	0.5
1485	15016	136688.0	7391	not film taken liter ani level focu alway appear question	2.5
1486	15017	8594.0	357	go motion zip gone	2.0
1487	15040	11664.0	504	rocksolid gangster movi fair amount suspens intrigu charact bizarr bank robberi plu heavi dose fatherandson dynam	3.0
1488	15053	49071.0	2397	dolman confin shtick sentiment one bald sloppi	2.0
1489	15059	137859.0	7460	film full life small delight ha wiggl energi young kitten	3.333333333333333
1490	15076	71694.0	3658	christ allegori doe nt work becaus no foundat	1.0
1491	15149	58485.0	2947	entertain enough not hate too mediocr love	2.0
1492	15162	25462.0	1165	like smith not make fun peopl not laugh	2.5
1493	15165	46652.0	2271	pace deadli narrat help littl naipaul juici writer negat	1.0
1494	15169	138748.0	7519	mute freakout	1.0
1495	15171	24682.0	1125	buoyant romant comedi friendship love truth in thi togeth	3.5
1496	15197	103771.0	5471	thi not movi inhuman monster	2.0
1497	15204	117656.0	6278	entertain somewhat standard action movi	3.0
1498	15210	114828.0	6112	gone straight video	1.0
1499	15220	94141.0	4913	madonna ha made over often appar noth left work sort like michael jackson nose	0.0
1500	15227	21509.0	963	starproduc salma hayek director juli taymor infus frida visual style uniqu inher titular charact paint in process creat master work art	3.0
1501	15244	31982.0	1497	simpl tale unlik friendship thank gorgeou local except lead perform ha consider charm	4.0
1502	15254	153251.0	8369	lousi one	0.5
1503	15262	15820.0	679	thi not chabrol best even hi lesser work outshin best director offer	2.0
1504	15266	111334.0	5904	save mere waycool basic credibl compass	2.5
1505	15276	40950.0	1963	h onli thi time asian perspect	2.0
1506	15297	86679.0	4490	battl bugey theatr deadey matine	1.0
1507	15306	96889.0	5066	headi bite bebop ride nighttim manhattan loquaci videologu modern male length go weav protect cocoon around hi ego	3.0
1508	15314	102428.0	5391	not realli thriller much movi teen laugh groan hiss	1.0
1509	15317	102738.0	5413	mr deed suitabl summer entertain offer escap without requir great deal thought	3.0
1510	15331	96479.0	5041	trap audienc in seri relentlessli nasti situat would pay consider ransom not look	0.25
1511	15352	48616.0	2374	ca nt rescu brown sugar curs bland	1.0
1512	15355	34218.0	1608	impuls produc thi project commend result uneven	1.5
1513	15362	3529.0	132	fascin dark thriller keep hook delici pulpi lurid fiction	3.0
1514	15367	88903.0	4620	not aw recent hollywood trip tripe far groundbreak endeavor	1.0
1515	15376	24587.0	1120	watchabl up point situat dialogu spin hopelessli out control say carol kane appear screen	0.5
1516	15392	124517.0	6691	undoubtedli play well in european market mr besson brand name in asia ms shu institut american audienc probabl find familiar insuffici cathart	1.0
1517	15394	90218.0	4696	bear much resembl experi batter women spiderman	1.0
1518	15419	83309.0	4302	director harri gantz joe gantz chosen fascin subject matter coupl expos themselv nt interest	1.5
1519	15421	47806.0	2330	ambigu suggest possibl imbu theme ad depth reson	2.5
1520	15426	136364.0	7373	sink low in poorli play game absurd plot twist idiot court maneuv stupid charact even freeman ca nt save	0.0
1521	15442	102446.0	5392	forget one oscar nomin juliann moor thi year get five	4.0
1522	15464	34955.0	1645	kick inauspici premis mope dreari tract virtual plotless meander end whimper	1.0
1523	15466	97787.0	5120	excruci demonstr unsalvag movi saddl amateurish screenplay	0.5
1524	15482	76682.0	3943	director explor three side hi stori sensit inquisit reminisc truffaut	3.0
1525	15487	55997.0	2801	highconcept scenario soon prove preposter act robot italic truthinadvertis hound take note veri littl hustl view	1.0
1526	15488	119307.0	6377	tour de forc written direct quietli implos rather explos fear	2.5
1527	15497	33075.0	1551	not fan adventu steve terri avoid thi like dread king brown snake	1.0
1528	15512	121100.0	6486	not onli hokey manipul bland wonder bread dip in milk also doe absolut last thing need hollywood us preach	1.0
1529	15518	144805.0	7861	repres worst kind filmmak kind pretend passion truth realli frustratingli timid soggi	1.0
1530	15521	149854.0	8159	leav no southern stereotyp unturn	1.5
1531	15522	96848.0	5061	sens real magic perhap	3.0
1532	15545	86603.0	4485	doe give tast burn man etho appeal blend countercultur ideal hedonist creativ	3.0
1533	15577	109027.0	5773	somewher along way k19 jettison crucial drama	2.5
1534	15592	149781.0	8155	down badli absorb jia moodi badboy behavior portray in onenot perform	1.5
1535	15600	114769.0	6108	thi christma futur lot babi boomer	3.0
1536	15601	117141.0	6250	unflinch complex portrait modern israel rare seen onscreen	3.0
1537	15611	44408.0	2153	film confus one level anoth make ararat far demand need	1.0
1538	15614	53590.0	2659	episod work nt	1.0
1539	15619	80890.0	4170	would well cram earplug in ear put pillowcas over head 87 minut	0.0
1540	15638	7263.0	296	might want look up	2.0
1541	15657	100274.0	5262	uncompromis nonjudgment make clear prostitut lone needi ani client	2.6666666666666665
1542	15658	117486.0	6270	charliz chase kevin gun	2.0
1543	15678	47968.0	2340	72yearold robert evan slow down stroke ha least one stori tell hi	3.0
1544	15680	63302.0	3203	thi movi trust	4.0
1545	15689	122549.0	6573	smarter commerci make seem	3.0
1546	15694	155877.0	8533	prove servic world war ii drama ca nt total hide contriv least call attent problem hollywood too long ha ignor	3.0
1547	15700	14655.0	632	open strain averag white band pick up piec feel love	3.0
1548	15701	68142.0	3459	step down director gari fleder	1.0
1549	15702	132938.0	7170	stori farflung illog plain stupid	0.0
1550	15708	2397.0	92	comprehens ani dummi guid someth even nontechi enjoy	3.0
1551	15718	146957.0	7999	one best grow strain dare film argu ani sexual relationship doe nt hurt anyon work particip relationship worthi respect	3.5
1552	15724	32631.0	1530	film doe nt enough innov pizazz attract teenag lack novel charm made spi kid surpris winner adult younger audienc	0.0
1553	15738	43647.0	2115	beauti produc	4.0
1554	15739	141735.0	7689	witless utterli pointless	1.0
1555	15740	9263.0	387	feardotcom ha make interest medit ether natur internet otherworldli energi could channel simpli becom routin shocker	1.5
1556	15757	12762.0	550	small gem movi defi classif thoughtprovok	3.0
1557	15765	97004.0	5071	better go in know full well go happen let earnest execut skill cast take down familiar road few twist	2.8
1558	15770	75894.0	3894	wallac smart vari pitch hi movi balanc deafen battl scene quieter domest scene women back home receiv war depart telegram	3.0
1559	15815	46460.0	2259	godard ode tackl life wonder rambl incoher manifesto vagu topic excess in prais love remain ponder pretenti endeavor unfocus tedious exasper	0.0
1560	15819	83130.0	4291	ironi thi film cast uniformli superb perform could allow stand	2.0
1561	15857	7953.0	324	dread day in irish histori given passion somewhat flaw treatment	3.0
1562	15868	101349.0	5328	thi remak number link halfwit plot seri standup routin in wilson murphi show funni could in ambiti movi	1.0
1563	15876	65161.0	3297	pacino best in year keener marvel	3.5
1564	15879	142329.0	7722	cox offer plenti glimps exist photo no movi nijinski instead director treat us aimless hodgepodg	0.0
1565	15892	119011.0	6361	love scene end in someon scream	1.5
1566	15914	72230.0	3691	pretens dispos stori sink movi	1.0
1567	15916	28979.0	1343	no problem difficult movi movi ask audienc meet halfway connect dot instead thing spell out	2.0
1568	15949	142102.0	7709	piccoli perform amaz ye symbol loss denial lifeatarm length in film seem irritatingli transpar	1.5
1569	15968	65663.0	3328	meyj movi like max rothman futur doe not work	1.0
1570	15975	131175.0	7071	screenwrit respons one worst movi one year direct equal miser film follow year hard time believ wa coincid	1.0
1571	15984	75181.0	3856	resembl outlin 70 exploit pictur finish product	1.0
1572	16001	115545.0	6157	pool drown in boredom	1.0
1573	16020	104912.0	5542	stun visual staggeringli bore cinema	2.0
1574	16029	127970.0	6884	go back check out last 10 minut repuls first 30 40 minut	0.0
1575	16041	91289.0	4750	ha hallmark movi design strictli children home video market insati absorb manner lame entertain long 3yearold find divert	1.0
1576	16054	120824.0	6466	like make weep in way doe nt make feel like sucker	3.0
1577	16058	48995.0	2391	sometim make less sens bruckheimeresqu american action flick emul	1.0
1578	16076	130332.0	7021	soderbergh like kubrick befor may not touch planet skin understand work spirit	4.0
1579	16081	100967.0	5304	implic kissing may decid come truncheon better give receiv	2.0
1580	16103	128375.0	6907	witti dialog realist charact show honest emot	3.0
1581	16108	53866.0	2674	woefulli dull redund concept bear whiff exploit despit iwai vaunt empathi	0.5
1582	16118	78632.0	4047	sustain fest selfcongratul actor director leav scant place viewer	0.5
1583	16124	126530.0	6804	sweetest thing expressli idiot nt care kind sewag shovel mental gullet simul susten	0.0
1584	16134	28601.0	1322	tast no fizz	1.0
1585	16167	114781.0	6109	viewer wish queen less damn	1.0
1586	16173	85826.0	4441	film come along everi day	1.5
1587	16192	128102.0	6892	like becaus wa endlessli grotesqu invent	3.0
1588	16201	56745.0	2852	student deal first love sweetli also serious	3.0
